CustomerID,recency,frequency,monetary_value,NbArt,Diversity,NbUnArt,PUmin,PUmax,PUmean,Evenness,BulkPurchase,p_wholesalers,MB_TotValue,MB_NbArt,MB_Diversity,MB_NbUnArt,MB_PUmin,MB_PUmax,MB_PUmean,MB_ARTpop,MB_ARTcost,MB_Evenness,C_NbArt,C_NbInvoice,C_monetary,net_frequency,net_monetary,C_Art_ratio,C_Inv_ratio
12884.0,89,1,309.05000000000007,43,1.787943396951592,7,2.08,85.0,15.984285714285715,0.9188211479443644,6.142857142857143,0.05888779209890443,309.05000000000007,43.0,1.787943396951592,7.0,2.08,85.0,15.984285714285715,2.4020076086885305,3.0385107548530663,0.9188211479443644,-0.0,0.0,-0.0,1.0,309.05000000000007,-0.0,0.0
12885.0,64,3,1175.2199999999998,655,4.019351505201864,66,0.42,16.95,3.593098591549295,0.9593514866234084,9.924242424242424,0.11762126598615036,391.74000000000007,218.33333333333334,2.2053475740046156,23.666666666666668,0.54,11.516666666666666,2.592497932175351,2.453718793380909,0.05589066149220575,0.6217534100104714,1.0,1.0,16.95,2.0,1158.2699999999998,0.0015267175572519084,0.3333333333333333
12888.0,215,2,354.12,76,1.4867613481880921,4,2.1,10.65,5.896,1.072471612008175,19.0,0.45016600268752216,177.06,38.0,0.6307316720684494,2.5,2.745,7.0200000000000005,4.95625,3.3871032809286774,2.8055444660723508,0.45497672771237796,8.0,2.0,40.349999999999994,0.0,313.77,0.10526315789473684,1.0
12890.0,25,1,380.47,259,3.707278120352653,78,0.19,8.25,1.8129268292682934,0.850935480847729,3.3205128205128207,0.03436001861140496,380.46999999999997,259.0,3.707278120352653,82.0,0.19,8.25,1.8129268292682934,2.27482749342225,0.09155511085209259,0.841278491397921,-0.0,0.0,-0.0,1.0,380.47,-0.0,0.0
12891.0,186,3,331.0,950,0.8785250991271565,2,0.34,0.42,0.3666666666666667,1.2674438038072338,475.0,1.0,110.33333333333333,316.6666666666667,0.0,1.0,0.3666666666666667,0.3666666666666667,0.3666666666666667,3.0192691749618263,-2.0593883200803913,0.0,-0.0,0.0,-0.0,3.0,331.0,-0.0,0.0
12893.0,31,1,188.14000000000001,96,3.1213555639461132,27,0.55,4.95,2.210882352941176,0.9470600915178953,3.5555555555555554,0.0359543389476001,188.14,96.0,3.1213555639461132,34.0,0.55,4.95,2.210882352941176,2.5399533663876106,0.6143595616649851,0.8851493039798781,-0.0,0.0,-0.0,1.0,188.14000000000001,-0.0,0.0
12895.0,43,2,372.8,210,2.891227203096139,22,0.55,12.75,3.222727272727273,0.9353566787654163,9.545454545454545,0.10998355446732731,186.39999999999998,105.0,2.1366531935176307,11.0,0.9,7.425,2.7078125,2.5783173297570072,0.26102545243159037,0.9465808846767783,6.0,2.0,25.5,0.0,347.3,0.02857142857142857,1.0
12897.0,205,2,216.5,110,1.2265330469484714,3,1.45,4.95,2.7,1.116438492086635,36.666666666666664,0.9655548043337887,108.25,55.0,0.5243878066721714,2.0,1.45,3.95,2.7,4.859528326399374,1.8597841555149124,0.7565316881885822,-0.0,0.0,-0.0,2.0,216.5,-0.0,0.0
12901.0,9,28,17654.539999999997,23075,3.3214270843738873,30,0.21,12.75,1.4663793103448275,0.9765464075333127,769.1666666666666,1.0,630.5192857142857,824.1071428571429,0.7010942755032447,4.142857142857143,1.1014285714285716,2.6867857142857146,1.673359268707483,3.857302077675996,0.1603310079509743,0.403737392850235,2016.0,7.0,1345.6,21.0,16308.939999999997,0.08736728060671722,0.25
12902.0,265,1,138.67999999999998,66,2.030522541188981,10,0.42,16.95,5.619,0.8818447350185428,6.6,0.06416387640517393,138.68,66.0,2.030522541188981,10.0,0.42,16.95,5.619,2.372524233549089,1.5081357503671269,0.8818447350185428,-0.0,0.0,-0.0,1.0,138.67999999999998,-0.0,0.0
12904.0,19,2,509.58,302,3.739719346650486,59,0.29,12.75,3.084999999999999,0.9171514420400637,5.11864406779661,0.0485094474260961,254.78999999999996,151.0,3.071146088434376,36.0,0.47,12.75,3.0865000000000005,1.9369183485550565,0.37737957027547137,0.8574356681231385,-0.0,0.0,-0.0,2.0,509.58,-0.0,0.0
12906.0,12,5,2919.81,1749,3.777337050259737,55,0.39,12.75,2.551904761904761,0.9426061861239043,31.8,0.9137258055040833,583.9619999999999,349.8,1.8477201472912053,12.6,0.8480000000000001,7.398000000000001,2.575644736842105,3.087066123661881,0.8803869976623165,0.7123556149699433,-0.0,0.0,-0.0,5.0,2919.81,-0.0,0.0
12908.0,177,2,750.0,1200,0.6931471805599453,1,0.53,0.72,0.625,0.0,1200.0,1.0,375.0,600.0,0.0,1.0,0.625,0.625,0.625,5.237088799666269,-0.6624327350160732,0.0,600.0,1.0,390.0,1.0,360.0,0.5,0.5
12909.0,40,5,2178.67,1280,4.060517796250669,78,0.12,165.0,6.763956043956045,0.9320149584878314,16.41025641025641,0.32784484905671285,435.73400000000004,256.0,2.511305429366451,18.2,0.308,66.91,5.523424915824916,2.7279570645423896,0.7480093755429069,0.9077198820886379,10.0,4.0,49.84,1.0,2128.83,0.0078125,0.8
12910.0,24,8,3075.0400000000004,1692,4.184191918832331,48,0.39,4.25,2.0927999999999995,1.0808511123660396,35.25,0.9547825265167125,384.38000000000005,211.5,1.7774253633473096,9.375,1.1349999999999998,3.53,2.322098602484472,2.6674387043191388,0.9328686995462945,0.9277417414439357,-0.0,0.0,-0.0,8.0,3075.0400000000004,-0.0,0.0
12912.0,3,5,1662.3,670,3.0749046406981266,17,0.85,8.25,2.7191666666666663,1.0853064232345768,39.411764705882355,0.9798135941062556,332.46000000000004,134.0,1.3330731142497636,4.8,1.574,4.038,2.5286825396825394,3.2657422638827684,1.3820448762581656,0.9609108396211241,-0.0,0.0,-0.0,5.0,1662.3,-0.0,0.0
12913.0,5,5,2483.6299999999997,1419,3.57176232972808,37,0.39,15.0,2.9248000000000003,0.9891563353520072,38.351351351351354,0.9751630026783327,496.726,283.8,1.6983913484690434,10.0,0.9559999999999998,9.629999999999999,3.143622877122877,2.480704471875348,1.2241054999500331,0.7801052848299124,-0.0,0.0,-0.0,5.0,2483.6299999999997,-0.0,0.0
12915.0,149,2,363.65,93,2.7190632776008306,19,0.65,12.75,6.788636363636363,0.9234571668286321,4.894736842105263,0.0464837963902529,181.825,46.5,2.0496857018853474,11.0,1.3,12.75,6.587820512820514,2.3705187834368213,1.9493315642025935,0.8613605564891051,-0.0,0.0,-0.0,2.0,363.65,-0.0,0.0
12916.0,139,4,3006.1499999999996,1119,4.251745160225338,53,0.29,12.75,4.126635514018689,1.0708898118328551,21.11320754716981,0.5554315911425552,751.5374999999999,279.75,2.841057832318448,26.75,0.5275,12.75,4.178993131868132,2.6110464594395393,1.6259651665047206,0.8737969022748213,8.0,2.0,23.799999999999997,2.0,2982.3499999999995,0.0071492403932082215,0.5
12917.0,129,1,594.0,120,0.6931471805599453,2,4.95,4.95,4.95,1.0,60.0,0.9996646498695336,594.0,120.0,0.6931471805599453,2.0,4.95,4.95,4.95,3.0876489063729844,3.031339961692158,1.0,-0.0,0.0,-0.0,1.0,594.0,-0.0,0.0
12919.0,9,6,1335.19,673,3.686913989893209,34,0.65,9.95,2.6044000000000005,1.0455295095768813,19.794117647058822,0.4897073365809005,222.53166666666667,112.16666666666667,1.7458759075844412,8.333333333333334,1.1833333333333333,6.658333333333334,2.578263888888889,2.4563932535151687,0.8942906900782046,0.9154128715528183,5.0,2.0,33.75,4.0,1301.44,0.007429420505200594,0.3333333333333333
12920.0,18,1,164.23000000000002,129,2.29500846859233,27,0.39,16.95,3.8410714285714294,0.696335577851175,4.777777777777778,0.04545792958042215,164.23000000000002,129.0,2.29500846859233,28.0,0.39,16.95,3.8410714285714294,1.9398450128959719,1.0401227438299407,0.6887357788467974,-0.0,0.0,-0.0,1.0,164.23000000000002,-0.0,0.0
12921.0,10,37,16587.09,9526,6.37351241715882,233,0.39,12.75,2.3401944444444527,1.169229032495579,40.88412017167382,0.9848848031909677,448.29972972972985,257.4594594594595,2.5743284768763446,19.45945945945946,1.0859459459459462,6.904864864864862,2.653297556625215,3.1596243170800213,0.9581459994820584,0.8974116466961398,72.0,16.0,197.35000000000005,21.0,16389.74,0.007558261599832038,0.43243243243243246
12922.0,162,1,405.38,370,3.164156281713244,28,0.39,5.45,1.627857142857143,0.9495684529719564,13.214285714285714,0.20470505527196242,405.38,370.0,3.164156281713244,28.0,0.39,5.45,1.627857142857143,2.0481805646712727,-0.724973208208892,0.9495684529719564,-0.0,0.0,-0.0,1.0,405.38,-0.0,0.0
12923.0,65,1,175.71999999999997,68,3.0516726935446656,27,0.21,9.95,2.9967857142857146,0.925917397496778,2.5185185185185186,0.029417796231646063,175.72,68.0,3.0516726935446656,28.0,0.21,9.95,2.9967857142857146,1.9022122039382272,0.8909939858541917,0.9158119449829962,-0.0,0.0,-0.0,1.0,175.71999999999997,-0.0,0.0
12924.0,89,4,925.7500000000001,480,2.510841921341807,21,0.83,12.75,3.024137931034483,0.8247079706922174,22.857142857142858,0.6390927451628513,231.4375,120.0,1.133013575633865,7.25,1.6325000000000003,6.6,3.307583333333333,2.222090326550865,0.8905768080134528,0.5952465442952406,1.0,1.0,3.75,3.0,922.0000000000001,0.0020833333333333333,0.25
12925.0,5,2,694.05,541,3.6126885173042034,42,0.29,15.0,2.3102222222222233,0.9665617580623495,12.880952380952381,0.19406506503134274,347.025,270.5,2.9206634777235614,22.5,0.33999999999999997,13.75,2.301630434782609,2.604544381628799,0.21709581670399222,0.938179327157878,-0.0,0.0,-0.0,2.0,694.05,-0.0,0.0
12928.0,36,5,2062.7,1472,3.910751456597392,59,0.12,5.75,1.9426190476190488,0.9590963934475684,24.949152542372882,0.7290544432996444,412.53999999999996,294.4,2.589163441358065,16.8,0.49800000000000005,4.49,1.954932670915256,3.623925409127852,0.7265364561551837,0.9179844791852272,-0.0,0.0,-0.0,5.0,2062.7,-0.0,0.0
12929.0,312,1,117.85,37,1.6943891409132816,8,0.85,14.95,7.11875,0.8148289369772342,4.625,0.04415034055836462,117.85000000000001,37.0,1.6943891409132816,8.0,0.85,14.95,7.11875,1.5901334405202783,1.7752655828036679,0.8148289369772342,1.0,1.0,12.75,0.0,105.1,0.02702702702702703,1.0
12930.0,79,2,415.8,252,2.9631630842329555,20,0.42,12.75,2.9948,0.9891281375146395,12.6,0.1854274192929822,207.9,126.0,2.301423451494232,12.5,0.42,9.75,2.9267857142857148,3.0403704866686057,0.9741852337941512,0.9130919130741662,2.0,1.0,5.9,1.0,409.90000000000003,0.007936507936507936,0.5
12931.0,22,15,42055.96,28004,4.01380256771756,28,0.55,7.65,1.7017073170731714,1.2045486870511795,1000.1428571428571,1.0,2803.730666666666,1866.9333333333334,0.916874697274179,5.466666666666667,1.1986666666666668,2.6966666666666663,1.6612289562289562,4.134141973443545,0.8698238510859898,0.5193042943651595,4427.0,15.0,8511.150000000001,0.0,33544.81,0.15808455934866447,1.0
12933.0,25,3,607.53,499,3.350298416952394,102,0.04,8.95,2.646981132075471,0.724393105042555,4.892156862745098,0.04646093122907689,202.51,166.33333333333334,2.4176991389549642,35.333333333333336,0.49333333333333335,7.383333333333333,2.6480273855370133,1.4906250489078487,0.5583951608817456,0.7127801288082348,1.0,1.0,1.25,2.0,606.28,0.002004008016032064,0.3333333333333333
