StockCode,ARTpop,ARTcost
20655,-1.6273536890026166,-1.1224348130042718
20657,-1.6562139389915775,-1.084716129829185
20658,-0.37453036713622045,-1.0146533143054766
20659,-1.3497869036748975,-0.9439189321332451
20661,-3.5501035464307766,0.8276604040365502
20662,-4.140832487936322,0.4978006514056514
20663,-4.8986816871847365,0.228038552649384
20664,-4.009379061310271,0.0018372721972132419
20665,-0.5297185465931418,0.720889891733347
20666,-4.887896789639624,-0.268964520636031
20667,-6.050878148770438,-0.5029334992525131
20668,4.194571651425288,-4.85790609396992
20669,-0.474901708826455,-1.029491945637044
20670,-3.961314241289084,0.35826241554477967
20671,-3.4217631185976067,-1.5211583032626432
20674,1.449710361694307,-0.35165526420576704
20675,2.0043559101317188,-0.22642133266300776
20676,2.4099402109191796,-0.1296825502361457
20677,2.1233989376146583,-0.19271905992580868
20679,2.133506414130953,3.1331919769074026
20681,-1.8683830547013525,0.6782546992299139
20682,1.2215071551628658,1.6513226359897217
20684,-1.8933718029956783,0.6524242286469324
20685,3.4025077911210766,3.821005116660497
20686,-0.10945667881170251,1.434719866420095
20694,-2.539468937927393,0.8664174928432519
20695,-4.283476299592733,0.6880220878634141
20696,-2.985982300330456,0.7502841905739209
20697,-3.20728620272147,-0.16591271090005438
20698,-3.283068235199208,-0.16877020768041145
20699,-2.5924954448322652,0.002533141792709766
20700,-3.81940065741745,0.5710251956853363
20701,-5.410760711019388,0.14806671916663983
20702,-1.4704037876902503,1.3508670886235241
20703,-5.960396822207862,0.30992488810128255
20704,-0.5173271271129378,1.668264738770773
20705,-0.5530180747351984,1.2815782936342954
20707,-0.721800515921709,-0.8415942264861621
20711,3.686515016734246,0.935390067157525
20712,3.603755920759397,1.227148863838311
20713,4.431929591591375,1.4291693944434036
20716,0.5818477229406885,-0.818541534908371
20717,1.8565137899502315,-0.264540848341423
20718,2.57109426868839,-0.0975954411666262
20719,2.6832610033982363,-0.9147103664548191
20723,3.158713212075916,-0.7891099630893574
20724,3.544811396041882,-0.7072393418181492
20725,3.9236380089598546,0.9339504892762296
20726,3.057683561403631,0.7262305549031316
20727,3.828516116389314,0.4965624096439309
20728,3.589514473110371,0.8528829712060418
20731,-0.9031033010729733,-1.032988640209687
20733,1.91050690356051,-1.321520475469322
20735,-0.240392698972584,-1.8782064440949067
20748,-1.5390733432268815,3.698451968598468
20749,2.6345175199349713,3.8610324236410793
20750,1.5732633995319418,3.2624318436456092
20751,1.20953612772834,0.34259452228188225
20752,-0.3070060283903059,0.06936149610773838
20754,1.4996025483911666,0.4052655436608509
20755,-0.11566184917557554,-1.7607393178258723
20756,-2.102671011481583,-2.2641380816486834
20757,-0.464864341968144,-1.5436283147063248
20758,-0.9582177187087596,-1.9914017523336036
20759,-1.7113052655394934,-2.154580132055637
20760,-1.867504025998804,-2.1958347294554024
20761,-1.3230519105938003,1.4021237541873688
20762,-1.237744159549238,1.4209253318837012
20763,-1.4375225547444674,0.699413007169238
20764,-1.1061581809131054,1.4577621562779277
20765,-1.2570779019133045,1.4240876013554713
20766,-0.9691812038455243,1.3730297844856045
20767,-1.0801391840665941,0.6288245275652504
20768,-0.44676612173396685,0.7010958870860076
20769,-1.9503990677746863,0.4450341035100655
20770,-0.6090029141637315,0.36832912484306707
20771,-1.848683257316218,0.46159281131101587
20772,0.11984834353422832,0.8502032963314318
20773,-1.9230471879687967,-0.8030201839141081
20774,-2.0674901979390636,-0.8398368390876794
20775,-1.8824014205117214,-0.7800948341485794
20777,-1.6058698952269483,-0.7343674168404696
20778,-3.387030193286929,-1.141967236628819
20780,-2.814573719924264,1.8828087567609557
20781,-2.268585176702633,0.8828106161709381
20782,-1.983560064196308,1.3320087642437597
20785,-2.2219453169156567,6.022222196042442
20793,-3.3300654310237734,1.9568195270684905
20794,-1.5654990210781872,0.1908749485715598
20795,-1.9339135698339611,-0.19082337304546435
20796,-1.680420237939707,-0.5182464790426615
20798,-2.008383041857314,-0.06587479845653396
20801,1.4029777172188425,-0.9738274866638605
20802,1.2853835545341847,-0.6616674857420419
20803,1.4937856950428134,-2.256864241607627
20816,-3.8098195826575214,-0.6594724282763763
20818,-3.2139913932668116,-0.4848933895273939
20819,-1.7606574490156917,1.3680084894503184
20820,-4.148197879025976,1.2372364534400893
20821,-2.712821707584429,1.4516939933575208
20823,-0.5124459030234384,-1.6386719555566158
20826,-0.125811782637445,-1.9074701157998761
20827,-1.3077613696273025,-3.011174869674655
20828,1.30290770899141,0.800257176039057
20829,2.2812469462368625,0.9454612017579251
20830,-1.6284150806224087,-0.18310880145035374
20831,-0.138001055960715,-0.29115491611395633
20832,1.5940894252641011,-2.457487154022849
20835,-1.917315865963313,-1.8560229416552168
20836,-1.1542784814914229,-1.8841597307581432
20837,-1.011373367477876,-0.9808947644326415
20838,-0.08603152986342757,-1.1023476452455772
20839,0.1612962208014716,-1.0307491426282054
20840,0.06378865707566025,-0.8428473282557235
20845,-2.653111643946361,1.9532786391205184
20846,1.23295612949536,-0.36266160381284157
20847,-1.8584335308917976,1.0364378699276116
20848,-2.8409284920323445,0.2694766836606991
20851,-3.785243602703067,1.524539063058231
20854,0.1881810458345704,-0.2793071889972361
20856,-1.0522204739416419,-0.5511557971948869
20857,-2.0070677234744267,-0.7501519188537763
20861,-5.554529551527184,-1.1418964538839993
20866,0.7183223588363082,-0.4785900738462354
20867,-0.20218588899098575,-0.9788087607440431
20868,0.3680980592231289,-2.400597009882208
20869,-0.48550596486314085,-3.4591103539124335
20878,-2.614574647654669,-1.5149411475792867
20886,1.0335765922487683,0.20956765586958542
20892,-5.687758343071858,2.7592310919379313
20893,0.6929419865210662,0.736100091722044
20894,-2.4746063697320717,0.3598656732969692
20897,-0.6300723753425665,0.9177204064361524
20898,-2.2296316690808164,0.4820364493005743
20901,-4.557545123470397,1.5149495118243324
20902,-4.166377781846852,1.6119404877038255
20903,-2.76368927165323,1.9308088324242314
20906,-4.792663518537569,-0.1931118155115549
20910,-3.655247957759889,1.8944784925393294
20914,3.1479123191047145,1.8663039567828095
20931,0.6360324534519458,0.6193439179733595
20932,0.2103091934483812,0.4941384692645759
20933,-2.4112691550847623,0.5010048913411237
20934,-1.4605023143520763,1.9177595880307456
20935,-4.210072150978031,-0.07598286479156974
20936,-0.9874571653505206,0.37540385180255675
20941,-1.7040201920642164,-1.31246934425383
20956,1.344270237610456,-0.22845904860885138
20961,1.5568471842915934,-0.2119596159565553
20963,1.5951854438743551,-0.19413859206980918
20964,-5.27898252788052,-0.46642743480207405
20966,1.4470492492746396,-0.574440160715689
20967,-0.23885760384961904,1.3684823501030925
20969,2.8166639512391907,2.3829011573176517
20970,1.29769283137807,1.98444084347899
20971,4.652095290437739,0.4418639911338629
20972,3.628086795368692,0.17249578620543576
20973,1.9939255984358724,-1.6359317904629378
20974,3.724600844648332,-1.4695217006664554
20975,3.5241474310385534,-1.5243543189864766
20977,0.6750075961053693,-0.7548549851603542
20978,1.3949752524482988,-0.5880923742667155
20979,1.8395966372385795,-0.46709353925885155
20980,-2.8384461136992782,-1.6018566593404113
20981,1.5927704240017406,-1.3672321612625247
20982,2.1245765981598965,-1.3007209602026595
20983,2.3142124184234545,-1.2500251966619618
20984,2.726587680289681,-2.827770644105822
20985,1.8262548914852323,-0.2431144981879423
20986,0.9042967258130531,-0.46473608675397554
20992,3.039355890086735,-2.2640699364682613
20996,2.3966524078131903,-3.620547385270554
20997,-3.9788061713993725,1.1360941917822258
20998,-1.1556626592196546,0.6675784166120149
21000,-2.4801059751106513,1.1181673979586157
21001,-3.1303509916539145,1.6816111934736033
21002,-4.186129261335968,0.897377006810201
21003,-2.988921872175833,1.9060860778832907
21011,-2.539790786164128,-0.9497889677078931
21012,1.065182680452865,0.3476752212846102
21014,1.5730360524285982,-2.9083869520725654
21015,1.437401348151482,-3.1283649060893426
21018,-2.5556601102264547,-2.289578138956486
21025,-1.1950409447995614,-0.924146039473434
21026,-0.8029907672944617,-0.8385492443316885
21027,-1.132156770812739,-1.244367188871084
21028,-0.9283347646905646,-0.8730033932113763
21030,-1.185422628600408,-0.8608644160350369
21031,-2.3943187931294445,-1.151612985946076
21032,-1.7728848779848172,-0.9954468530283437
21033,1.590406176159845,0.646663458229582
21034,1.4025892776481523,-1.3005287312310292
21035,2.1528831456858466,1.8404015118636798
21038,-1.384671905260078,-1.4158849241431506
21039,0.7193031813200685,1.089481291939766
21040,-2.7635185695570748,-1.5115482534912372
21041,0.540231499190989,1.0278994350395827
21042,-0.333244711069761,2.3271695488210082
21043,0.8576576314573197,0.8180078133874409
21051,-0.7548847538679212,0.3550961922676029
21054,-2.4816086570129134,2.7003329589793355
21055,-1.167029774360435,3.289411449715519
21056,-0.9767763854054979,3.3839781516039302
21058,0.06513612155988324,-1.435132215520076
21059,0.26487043782903175,-1.6741809047680836
21060,-0.35695483881487683,-1.8256390126588857
21061,-0.05667468598623843,-1.741279018421415
21062,0.31145957090077275,-1.6451297270732328
21063,0.11649141460849867,-1.4318714537317514
21064,-0.23091661016713463,1.0734396090661051
21065,0.9351825856221513,0.9150275818045477
21066,1.9054192052660257,-0.6923651508515591
21067,-0.3918664845512505,-1.0761504539661146
21068,2.5061324227004427,-0.5538455509427747
21069,3.086785020764076,-0.16305339521249387
21070,2.1919504058485875,-0.3206681283578691
21071,1.1750374758492446,-0.414283375642979
21078,2.05889999883995,-1.0516653647268108
21080,3.6510796223499886,-1.0322499669235814
21084,1.7203498420894228,-3.766299476443897
21086,2.8902690016977597,-1.2971743481665812
21087,-1.3116506159613313,-4.314310454516933
21088,1.3476220863238975,-3.7419190136379763
21089,-0.6868639994877965,-4.4826515782055685
21090,1.6349809086998583,-2.599905556837729
21094,3.0736420455063214,-1.1654464340346775
21095,-2.271555783890527,-2.1005166108622157
21096,1.5300762288312744,-2.613791840958561
21098,3.651222349671214,0.2260269915829642
21100,-1.6099114850186547,-0.6359868648214796
21106,-0.3098742176781481,0.782919340112914
21107,2.033613426288869,1.3872451927822416
21108,5.6672459873801975,0.5576152974035486
21109,1.651718282465668,1.1664445823555014
21110,1.4342844339697345,1.9110928675019354
21111,1.5534361873146054,0.02901483733484279
21112,2.4241965087711757,1.4593726576619444
21114,1.3370996970906779,0.3291570988068734
21115,1.5121427498648838,2.326870992222533
21116,0.9351241516013656,2.411132825835555
21117,-1.4433585684775996,-0.43450994967832457
21121,3.150058304708589,-0.22592151685897327
21122,3.0160630432369357,0.0483653011757787
21123,0.5899519189537211,-1.0738389553340522
21124,1.9138882944251063,-0.4454227705538925
21125,-0.41851834554757916,-1.0103098542522662
21126,-0.06958305057630297,-1.0121965265561828
21128,-2.2276500488116247,2.5311181098988667
21129,-1.7648145395899308,2.5693801138031795
21131,-0.6709006568247031,0.9759110729664551
21132,-2.467903432681548,0.1823298450962105
21135,3.040000816362732,-0.7180483870510168
21136,3.163403763041047,0.7008087642673051
21137,4.8941214149082715,2.958820399712274
21143,0.7278689642783303,0.2956253464102004
21145,-1.133603653422487,-0.6598615348318854
21147,-1.3097755049546005,0.011515547740215964
21154,2.5539909066181385,-0.08849164847194393
21155,2.788742207698739,1.3916156514720637
21156,2.4247528016657167,0.8633989929544259
21157,-1.778152037282716,-0.20668598773988042
21158,2.0377913030628574,-2.2335049082933662
21159,1.8390881562662507,-2.2592199589020066
21161,-1.238347058722666,-0.9064139518887934
21162,2.02723414072703,-2.2243821737873315
21163,1.626786685359289,-2.2987970731096987
21164,1.718861535048427,1.2834224563639616
21165,2.2191692180364946,0.1588717207402572
21166,4.187786418886775,1.0940990446735237
21167,1.1268471721308395,-3.738950292107459
21169,2.4087183329310053,0.2088490381546752
21171,-0.4005466942890901,-0.794552808199646
21172,2.5528136432509627,0.38664902678290314
21174,3.3871548549065076,0.9378290559871777
21175,5.184122871516457,1.523119263470024
21179,2.0723172468873137,-2.2161172209368103
21181,4.521234329812625,1.2264318983038598
21187,0.491930472901623,-0.22127003509956808
21188,-0.09597870281342759,0.8803291185332719
21189,-0.767187082492826,-0.4785558450766131
21190,0.33452557779912734,-0.18396402642367773
21191,0.5914437525390513,0.2665823920054632
21192,2.1087117668083555,0.203471115787696
21194,0.21977281848841537,-1.5998897561408554
21195,-0.5417842580226827,-0.5863769677985887
21196,-2.2328283846901646,-0.785334613447144
21197,-0.7405086095565974,-1.2542545556111577
21198,1.0191856294392838,-0.8904943662098462
21199,1.085847651284217,-0.9695330858983962
21200,1.9556148471485355,-0.2321976404051279
21201,2.0505255600528307,1.0482146582606433
21202,-0.13879031374607897,-0.9535694807647335
21204,0.3331971292971846,-0.20559269082292633
21205,-0.5799648956449953,0.4742192928182425
21206,1.474022778445627,-0.483942238876078
21207,0.9735696674113108,-0.13686803396904004
21208,1.7669207142965058,-4.9945486054298165
21209,1.35555587398029,-2.2655164760707667
21210,2.5933812562750007,0.260826469037955
21211,0.7497883360731886,-0.47997151872853855
21212,5.120783141990435,-1.2531550971646985
21213,4.48508719443224,-1.760960153849288
21215,1.2911308364741458,-2.4625169923216226
21216,1.1748406920002874,2.556332465440621
21217,0.954260262454065,3.6674663695039547
21218,1.5033370461678277,2.074589147987899
21219,-0.41858439863815255,-0.6742445076684197
21220,-0.6988327935614831,-0.7493862906357383
21221,-0.4682469317188178,-0.6499057760061038
21222,-0.6856086376218057,-0.742221476299442
21224,0.5111737696215621,-0.8427291349533713
21226,-5.235825140049954,-2.202270107870255
21228,-4.233010759944125,-1.880722636684448
21231,3.133076700084837,0.058047516839101684
21232,4.141944874651042,0.24983220358201572
21238,2.126321373515793,-1.035953068258166
21239,1.9303176941365419,-1.078225206253622
21240,2.769658666596445,-1.1495940908794988
21242,2.216667176731686,0.19041648822650623
21243,1.9591377217953991,0.14132254252447904
21244,2.008988770492962,0.15589169349383875
21245,1.3183621444980134,0.2859465643443651
21246,-1.205139482571343,1.7654229379504671
21248,-0.8127251627149829,-0.8149516869485655
21249,-0.89013129739248,0.7237811418805158
21250,-0.7908186947619856,0.696836479406138
21251,-1.3048993123142847,0.6361161591641514
21253,-1.9486950968380106,-0.511297800448638
21257,1.3132073833983418,3.59744776321962
21258,0.7784811849088888,4.476595981342527
21259,2.264811407617719,3.2322270482174815
21260,1.8369130989084181,1.5414614212779116
21261,-0.3372361773616012,1.7237710433769282
21262,-0.12429352538900316,0.9135446097249897
21263,-0.7836121270605236,-0.14712033770067212
21264,-0.0739607929375473,0.045696882501277236
21265,-0.8173461970874305,0.03566346244845912
21268,-5.727302109040828,-4.458887366162591
21269,-2.347834340475044,2.628035410687947
21270,-3.2814421872307786,3.272074781695111
21272,1.263190714235528,-0.5223380880699351
21275,-3.363134730392797,3.87839173191725
21277,-2.579035551380572,4.130800680223915
21278,-2.13958230839403,0.15843049076464644
21279,-1.659102677310784,0.28906624630262623
21280,-1.4338546992130983,0.33017146383812446
21281,-1.7380961975765319,0.2849540709230947
21284,0.36581208148828326,-0.8803485122959541
21285,0.526250961695915,-1.6983707148340557
21286,-0.13041452049631735,-1.3655826721159185
21287,2.2148833494367746,-2.0604767233953045
21288,-0.07949912669029123,0.847393509105007
21289,-0.2690121357582137,-0.6858638278145022
21291,1.7813872254778265,-1.2025959417970948
21292,0.5042436654136792,-2.0295183667865255
21293,-0.8853159773710966,0.34510707484318665
21294,2.0772419601285095,-2.2090273661374673
21306,0.3421303820112366,-2.9178617922388845
21307,-1.5946983210705608,-2.153037170201666
21310,-5.475634174058588,4.664894022549842
21311,0.2849113692943259,-2.9688443626482357
21313,2.3798407646546806,-1.1109534721330327
21314,2.7828662093887955,1.0977512577789708
21316,0.026918880595298525,-1.0610079942429376
21317,-0.7281683884030683,2.0603432720918633
21318,0.8853362028395876,-2.1364471114201313
21319,-0.1383094666775987,-1.4311043916289758
21320,0.4803788877198086,-0.7296167872215649
21324,-1.5550531587214251,0.5687602725520439
21326,3.906001893391476,-1.4196353620250597
21327,0.4872402442894146,-0.2440021866168475
21328,0.2618485813097848,-0.0029625585033877582
21329,0.4142561950316482,0.03985395252990393
21331,-3.0961303800771467,3.3678909371283616
21332,-3.180870823522656,2.282792060733169
21333,-1.4796424902800394,0.6048304735196885
21336,-3.436093806338162,0.16305301106885414
21340,1.5170309485693496,4.536588979177849
21344,-3.228367307499587,2.827040943524099
21348,0.36544042671999044,1.0818396626209978
21349,-3.168365216325229,1.974955868637669
21351,-0.8981534855825152,2.430808219841423
21352,0.6276472305274523,1.6024958368927558
21354,1.0633609794131864,-0.728367619971459
21355,0.7259763964540485,-0.8219436470236351
21356,-0.20550368392235355,-0.9786070490083024
21357,-3.434911789754943,-1.7618443076463017
21358,-0.14594449142487811,-0.9499768673420809
21359,-0.17394561916478407,2.414696871584128
21360,-1.8968862072531094,2.0841499516678463
21361,-0.6518281248791779,3.814231955114804
21363,-0.2761918815970379,1.9359382370118297
21364,-2.840517563164015,1.9819583348715126
21365,-0.2023384523496981,-1.3592564740755253
21366,-2.9393117474539148,1.0168454943053489
21367,-0.25737076873563464,-1.0876280438135528
21368,-0.32680526172116064,-1.4748585522094437
21369,-1.184398487585931,-0.5769968079852318
21370,-2.418620987251135,0.7454972135908302
21371,-0.4601057858474079,-1.470004153994135
21372,-1.849207050159176,-1.4544867260728818
21373,0.5266763062334836,-1.8360395419002118
21374,0.3125244330924274,-0.27021214630601215
21375,-2.4894423039038545,0.4932760943103722
21376,-2.2762023424677973,0.7719744393323743
21377,-1.3141694181024492,-1.3644946818955301
21378,-1.0463915181187895,-1.2903502097001793
21379,-0.9015452212659085,-1.6352934324474104
21380,2.3814920576719705,1.7353946816716708
21381,1.2425212268358696,0.03476473431083549
21382,1.709326642583311,-0.7865995869144582
21383,0.9072784251758991,-2.08004427712034
21385,2.5561576589754056,-0.8100198763125243
21386,0.974897259595729,-3.6638871951318888
21389,1.2174192691007573,-1.4277636668356306
21390,2.4929465475591037,-0.042244016282822726
21391,1.2304398483300798,-1.1463222737078627
21392,-2.231542084185263,-2.6529736979913996
21393,-2.274657058976356,-1.7325065932025105
21394,2.5075544399025227,-2.074365429274497
21395,2.3370210941893585,-2.739614318529393
21397,1.0375256616531028,-2.2797233999048427
21398,1.6933391243702964,-2.114124604840996
21399,1.8464497415021144,-1.8678246166064834
21400,0.5416093921426827,-4.993945519923686
21401,0.6530443539444108,-5.091432998881536
21402,1.1460530684250296,-4.9777107198327855
21403,1.9162107918133733,-4.554636106765495
21407,-0.09944481285333716,1.369882597155895
21408,-0.06360802527455588,1.244414260951819
21411,1.4392932885042784,1.5736827129515003
21413,-2.106728591615353,-1.388430930896627
21414,-6.13500267536778,-1.2586842118542456
21415,-0.02784280740039719,-0.5377143703525403
21416,-4.314598200717467,0.40920202552724894
21417,0.5647570182352462,-0.5698937654774527
21418,-1.4899281644709848,-0.745089694983494
21420,-1.727009076042255,-0.22152158164840088
21421,0.5409386353693457,-0.645540546717434
21422,2.276590326219043,-0.679578526152364
21424,-0.21419017828835432,0.8742014552370636
21425,-1.1842882732516307,0.5949141165850067
21426,-0.43792390643401435,0.1177634785144349
21427,-1.9669097816550984,-0.2878542392010409
21428,1.66380552331898,1.8535088154607504
21429,1.5287719031896374,0.2320991365782583
21430,3.1810325832002193,2.05752695498134
21439,2.025957330801802,-0.4627110349818733
21441,-0.11972246349666482,-2.2560445256084973
21442,-0.04317100186480801,-2.4809946142103367
21445,0.38652032151260746,-0.7322109080392027
21446,-0.15499246755883683,-0.9723464149019543
21447,0.8780240358497707,-0.685213335773316
21448,-0.04824536225601837,-0.3356984010611568
21452,0.08432355815545999,0.9242284992049394
21454,0.2642449393623427,-1.6527562727167417
21455,0.01268294128720159,-1.7002079082684136
21456,-0.9620068301878264,-0.9706130144875027
21457,-0.7629992107134073,-1.035360994142025
21458,-0.9880953515304465,-0.9752011462806457
21459,-1.4163085329195697,-0.273828892472169
21460,-2.772158396492835,-0.6096243344367139
21461,-3.6513988419097285,-0.8197472392530715
21462,-0.17993912045491756,1.4524723444652248
21463,1.2889614989540048,2.333069321877054
21464,-0.1701795492935215,1.5839533568949378
21465,-0.8293014615215785,1.530112248609927
21466,0.16068703510109084,1.63784576833617
21467,-0.5628790879301973,1.5900255658756113
21468,-1.1843182364754437,1.4440642323424775
21469,-0.8501745506827689,1.5249590925409313
21470,-0.43530541844853476,1.6071658209014599
21471,1.1511625603788709,1.578734647545855
21472,-0.7125328021663481,1.2885817786103397
21473,-2.681583108732421,4.379679213793677
21476,-2.162856044889238,3.9061722738206077
21479,3.2110256234435752,2.2979964874250975
21481,2.592561999083584,1.9080073213764825
21484,1.7198024380603545,2.0708626791216185
21485,3.5296667685085774,3.165228690355749
21486,-3.7076629770648903,0.5848723919217239
21488,-4.72006888305365,0.45694880799607074
21494,1.7286077109903182,-0.22614068642199459
21495,2.6730057714040876,-2.0843945305023945
21497,3.6852001872480686,-1.8429239683605116
21498,3.711795982077327,-2.009375899236405
21499,2.71701287257158,-2.0846134672472862
21500,2.700859531516686,-2.0923201207929107
21503,-0.4440307474580415,-2.685939316378056
21504,1.7386300877674459,-2.4288301114356905
21506,2.91712053088414,-2.1656700988916198
21507,1.8871037131856652,-2.329037924423822
21508,1.6931190686723472,-2.3709204457054582
21509,1.8930140859595925,-2.3291355479921996
21518,-0.5977765643714531,-3.314060548184096
21519,2.072105526280229,-2.804100132301724
21520,-0.07547323716728319,-3.2093241883774426
21523,3.2380957773982666,3.7828463348857366
21524,2.157613640375323,3.5655366869857255
21527,0.9292940958282877,3.1888756176852815
21528,-0.8231736923360099,2.4599106079116484
21530,0.864652597862962,-1.0116564818509302
21531,2.1947660473139274,1.0215817964690324
21533,0.9279464625355673,2.112493977645439
21534,-0.03195323942715271,1.9015274242784648
21535,2.818425730794076,1.1704982340082952
21537,-0.012923623176916192,1.6584604150385918
21538,-3.95894546566888,0.5625945034316475
21539,0.7242095087366105,2.091606707678744
21544,1.846744841541217,-1.3852234031692048
21547,-1.7851415299843756,0.5309569757386416
21555,-3.1207794544312977,-0.10844513243678577
21556,2.245114344644837,1.1793297814608874
21557,0.7071464320252353,1.3631827291438807
21558,1.5747140699270876,0.8522795012759806
21559,1.9440298126963917,1.2400499190714542
21561,1.1313890663060755,1.060224302579215
21562,0.006945971112438022,-0.9494567430773616
21563,2.067808737436381,0.6842799262925805
21564,1.7514967107413997,0.7053976223941762
21576,-1.3573666668575122,0.3711195787888108
21577,-0.08945736207546719,0.3004635479758824
21578,-1.4053574256675292,-0.005585549321771974
21579,-1.2151107229247389,0.06551876294442556
21580,-2.2859963362823845,-0.20669903024167907
21581,-0.9544009815126298,0.12160684483016365
21584,1.6640986277820817,0.027693073703436124
21586,1.8789510594941188,1.0002357704237508
21587,0.04961108722412861,0.5637358442645491
21588,2.5650533006632377,1.1431062830579597
21591,1.8960690947578198,-0.5401792534054988
21592,2.710552939535307,-1.2901889643788826
21609,1.7955804925291459,1.3164623946949454
21613,0.31530566000973037,0.9582071097751649
21614,-1.6843378922208712,0.7347075153181164
21615,1.5277717480853157,0.022121038055781365
21616,0.863307237108184,-0.15871482602585313
21617,0.6155549823082336,-0.12837972180973203
21618,0.016478832432430597,-0.3344710028386502
21619,1.632056456186173,0.029249239204322573
21620,0.8688298555040489,-0.11173425596156598
21621,3.186426145361996,4.142747799721958
21622,0.32881328655425074,2.0336846134262316
21623,3.8308666593294523,4.182806674004629
21624,-0.11446215738354758,2.2807282096498396
21625,-0.0016683804446942876,2.9923289967524593
21626,1.1188767336678123,0.34509888774528974
21627,-2.0487337562320787,3.9270926656563447
21628,-1.5667020460945777,3.9855568873940115
21629,-1.8045048466720732,2.5606232724389333
21630,-1.9908135731012702,2.7736542194621685
21631,-0.1730077057490881,2.616696761067825
21632,-1.7213190908292737,1.7122366148902326
21633,-0.7629159568245777,3.067261733276652
21634,1.4698893314575696,-1.6258612628521363
21635,0.7437689380292518,0.13719892113442583
21636,1.4967448963724717,-1.042102650398083
21637,-0.6746446244556932,-0.9272866368927659
21638,0.21444778763094985,0.3066440861845894
21640,0.48250772685047894,-1.5895844399357406
21641,2.143362905370649,-2.46721099706778
21642,2.5438207151835512,-2.8117718302805406
21643,0.75292553877144,-0.5966588121898835
21644,-0.25119763653545346,-0.9459348089565536
21647,-1.0443194628772026,-0.037805616956279584
21648,1.2441650112084106,-0.6048881462125225
21650,2.1173890112401925,-3.7426101842995942
21651,-0.4813235674320636,-0.4162315262981377
21654,1.4705623659479465,-2.1042125976423365
21655,-2.1908174367068725,-0.1729200302163554
21656,-1.0913463976773479,-0.7963481497756011
21657,-2.462298960737421,2.186186365416704
21658,1.1821805029038024,1.7496113353925478
21661,-4.955611291933132,1.245095483529209
21662,-0.4762381133812676,2.3268489020765144
21664,-0.40592172510699004,1.3403870776627351
21666,0.10609972237159447,-2.10070131054335
21667,-4.839425138060831,3.4765879577091843
21668,2.674672279865341,0.10107559452096329
21669,2.7283108951064956,0.12770437483055916
21670,2.9123496453172457,-0.308726322330826
21671,2.8877620673699393,-0.31695320835105734
21672,2.8757188208634767,-0.321513917729333
21673,2.907158949728796,-0.3103590967713745
21675,0.2989552493109424,-1.421745300618019
21676,-0.7160123960848954,-1.5645195157839402
21677,0.7696971850942504,-1.3255550048969535
21678,-1.4490087910023768,-2.0519448598578265
21679,1.2063037839278115,-1.4846525533445647
21680,-0.35700014504642613,-1.7698859000831229
21681,-5.168510661871558,2.3230875467308643
21682,-0.4087706455735701,2.2662697054320793
21683,0.23504008582953637,1.021218881352865
21684,0.7150406791407283,-1.0196332835704383
21686,-1.682009721064753,6.095648680513844
21688,0.6176885335693071,1.1383572721417854
21689,-1.1545266284824234,1.1908502253158761
